name,station,score,review,address,latitude,longitude
에이머그,수유역,4.5,29,서울 강북구 노해로 21 벤처월드 1층,37.6375465,127.0226311
무너미,수유역,,345,서울 강북구 노해로8가길 40 1층,37.6398044,127.0236096
큐브이스케이프 수유점,수유역,4.3,69,서울 강북구 도봉로87길 11 2층,37.638337,127.0248677
투썸플레이스 수유사거리점,수유역,4.2,51,서울 강북구 도봉로 295 스타타워 1층,37.6349281,127.0229369
컴포즈커피 수유역점,수유역,5.0,6,서울 강북구 오패산로 417 1층,37.6376162,127.0258364
카페다담,수유역,4.4,10,서울 강북구 덕릉로 64 2층,37.6342809,127.0208048
커피빈 강북구청앞점,수유역,3.8,29,서울 강북구 한천로139길 25 1-2층,37.6390716,127.025728
엔제리너스 수유역점,수유역,2.8,136,서울 강북구 도봉로 333,37.6378691,127.0250254
모비딕 수유점,수유역,4.5,45,서울 강북구 도봉로 350 삼주빌딩 4층,37.6385766,127.0266946
노르웨이안우드,수유역,,260,"서울 강북구 도봉로87길 32-6 1,2층",37.6392082,127.0243418
스타벅스 수유역점,수유역,3.7,103,서울 강북구 도봉로 342,37.638045,127.026416
스타벅스 강북구청사거리점,수유역,4.2,90,서울 강북구 도봉로 365,37.6400318,127.027361
빈세앙,수유역,4.4,36,서울 강북구 오패산로 405 1층,37.63693620000001,127.0269001
설빙 서울강북수유역점,수유역,3.8,27,서울 강북구 오패산로 417 2-3층,37.6376162,127.0258364
백억커피 수유점,수유역,5.0,13,서울 강북구 도봉로 368 1층,37.6398538,127.0280416
양승진커피,수유역,3.9,18,서울 강북구 한천로129길 18 1층,37.6372359,127.0292168
선데이베이글,수유역,3.4,252,서울 강북구 한천로143길 12 1층,37.6408154,127.024613
할리스 수유사거리점,수유역,,38,서울 강북구 도봉로82길 11 2~4층,37.6358906,127.0243904
헬로우수유,수유역,4.3,39,서울 강북구 도봉로85길 14 1층,37.638085,127.0246075
디저트39 수유역점,수유역,3.9,46,서울 강북구 한천로140길 14 1층,37.641689,127.0276324
카페 멘덜리,수유역,4.8,107,서울 강북구 수유로 18 1층,37.63242960000001,127.0188574
훌리데이,수유역,5.0,26,서울 강북구 수유로 56 1층,37.6355581,127.0199752
스타벅스 수유역5번출구점,수유역,4.2,29,서울 강북구 도봉로 315,37.6371317,127.0233498
낙과유수 본점,수유역,5.0,6,서울 강북구 도봉로101길 59 1층,37.6443495,127.0277505
칩멍크,수유역,4.8,114,서울 강북구 삼양로98길 7 1층,37.6387399,127.0176157
민박컾,수유역,5.0,7,서울 강북구 노해로14길 24 메인하우스 1층,37.6397086,127.0241346
메가MGC커피 수유역점,수유역,3.6,19,서울 강북구 오패산로 413 1층,37.637438,127.0261563
라라브레드 수유점,수유역,4.9,195,서울 강북구 노해로14길 8 1층,37.6394328,127.0231162
빽다방 수유사거리점,수유역,5.0,4,서울 강북구 수유로 84 1층,37.6361002,127.022838
어니언 미아,수유역,4.6,349,서울 강북구 솔매로50길 55 서울강북우체국 1층,37.6240844,127.028204
스타벅스 동대문공원점,동대문역사문화공원역,3.4,74,"서울 중구 장충단로 229 1,2층",37.5655533,127.0074745
러시아케이크,동대문역사문화공원역,4.4,606,서울 중구 을지로42길 7 1층,37.5658276,127.0058837
호랑이,동대문역사문화공원역,3.6,793,서울 중구 을지로 157 대림상가 3층 라열 351호,37.5675231,126.9954275
더쌍화,동대문역사문화공원역,4.5,416,서울 종로구 종로 252-16 1층,37.5705943,127.0057436
피어커피 광희문점,동대문역사문화공원역,4.6,259,서울 중구 청구로 123 1-2층,37.5628011,127.0102428
카페사루,동대문역사문화공원역,4.6,107,서울 중구 동호로12길 53,37.5575743,127.0116003
노띵커피,동대문역사문화공원역,4.3,106,서울 중구 퇴계로50길 33-2 1층,37.5610603,127.0011461
수잔나의앞치마,동대문역사문화공원역,4.2,875,서울 중구 퇴계로49길 24,37.5633042,126.9996065
스타벅스 장충라운지R점,동대문역사문화공원역,4.2,572,서울 중구 장충단로4길 25,37.5610365,127.0073349
티프 동대문,동대문역사문화공원역,4.2,427,서울 중구 퇴계로53길 6-17 지하1층,37.5642258,127.0043503
커피그래,동대문역사문화공원역,4.2,322,서울 중구 동호로 204 청화빌딩 1층 102호,37.5562164,127.0099543
챔프커피 제3작업실,동대문역사문화공원역,4.1,503,서울 중구 을지로 157 대림상가 라열 3층 381호,37.5675231,126.9954275
콘하스 디디피점,동대문역사문화공원역,3.7,39,서울 중구 장충단로 215 1~5층,37.5638427,127.0067947
스타벅스 동대입구역점,동대문역사문화공원역,4.1,75,서울 중구 장충단로 166,37.5596792,127.0062029
펄시커피,동대문역사문화공원역,4.4,471,서울 중구 동호로20길 34-57 1층,37.5593262,127.0096291
4F카페,동대문역사문화공원역,3.5,143,서울 중구 을지로35길 26-1 1층,37.5678849,127.0013645
카페드리옹 장충점,동대문역사문화공원역,4.2,310,서울 중구 장충단로 179,37.5610776,127.0057509
애락,동대문역사문화공원역,4.7,173,서울 중구 청구로22길 36 1층,37.5636743,127.011422
설빙 동대문점,동대문역사문화공원역,4.4,104,서울 중구 을지로 254 타임캐슬 오피스텔 2층 201호,37.5660065,127.0063204
스타벅스 국립중앙의료원점,동대문역사문화공원역,3.4,58,서울 중구 을지로 251,37.5665377,127.0063656
카페&펍연무장 동대문점,동대문역사문화공원역,4.3,18,서울 중구 을지로 264,37.56576099999999,127.0069912
제이히든하우스,동대문역사문화공원역,2.9,231,서울 종로구 종로 269-4 1층,37.5714266,127.0079896
링링,동대문역사문화공원역,4.0,207,서울 중구 청구로8길 35 1층,37.56202469999999,127.0139778
카페드페소니아,동대문역사문화공원역,2.1,47,서울 중구 을지로 281 DDP 아트홀 1층,37.565889,127.009042
헤베커피,동대문역사문화공원역,4.5,255,서울 중구 필동로 32 낙원빌딩 1층,37.5588711,126.9960502
투썸플레이스 장충점,동대문역사문화공원역,3.0,40,서울 중구 장충단로 187 백림빌딩 1층,37.5615575,127.0059516
심세정,동대문역사문화공원역,,342,서울 중구 퇴계로 409-11 1층,37.5662075,127.0170514
메가MGC커피 동대문점,동대문역사문화공원역,3.2,36,서울 중구 장충단로13길 13 상건빌딩 1층,37.5677909,127.0078371
빽다방 동대문역사문화공원역점,동대문역사문화공원역,3.6,8,서울 중구 을지로43길 13 대화빌딩 1층,37.5668919,127.0068041
피즈소셜클럽,동대문역사문화공원역,4.8,272,서울 중구 을지로35길 51-4 4층,37.5690339,127.0013955
모카리아,디지털미디어시티역,4.2,45,서울 마포구 월드컵북로44길 76-12 1-2층,37.5780553,126.8941031
미지엄,디지털미디어시티역,4.3,45,"서울 마포구 성암로 205 1,2층",37.5778392,126.8967435
82년생김민경X카페르세,디지털미디어시티역,3.3,218,서울 마포구 매봉산로 80 파크엠 1층 15호,37.5785085,126.8941179
카페모임 1호점,디지털미디어시티역,3.6,22,서울 마포구 매봉산로 72 1층 101호,37.577998,126.8936024
스타벅스 수색점,디지털미디어시티역,4.6,62,서울 은평구 수색로 216 1층,37.5805841,126.8996233
스타벅스 디지털미디어시티역,디지털미디어시티역,4.4,83,서울 마포구 성암로 179 한샘상암사옥 1층,37.5761232,126.8986411
카페탱크6,디지털미디어시티역,4.4,33,서울 마포구 증산로 87 문화비축기지 T6 지하2층,37.5705673,126.8942802
보헤미안 박이추 커피공장 상암점,디지털미디어시티역,4.1,82,서울 마포구 성암로 267 MBC몰파크 2층 201호,37.5808726,126.8907705
카페모임 블루밍,디지털미디어시티역,4.7,54,서울 마포구 월드컵북로50길 16,37.5772336,126.8939781
팬케이크샵커피,디지털미디어시티역,4.4,43,서울 마포구 월드컵북로42라길 3 1층 101호,37.5755434,126.8967509
카페훈훈,디지털미디어시티역,5.0,25,서울 마포구 성암로13길 60 1층,37.5755535,126.8977562
알키미스타,디지털미디어시티역,4.0,38,서울 은평구 증산로 251 1층,37.580671,126.9058647
커피루소 상암점,디지털미디어시티역,3.6,52,서울 마포구 매봉산로 75 DDMC 1층,37.5784536,126.8929138
마름모커피,디지털미디어시티역,4.1,206,서울 마포구 성암로13길 46 1층,37.5761452,126.8974629
벨라리아,디지털미디어시티역,4.8,49,서울 마포구 월드컵북로44길 58 D동 1층,37.5772331,126.8944591
투썸플레이스 디지털미디어시티역점,디지털미디어시티역,3.7,57,서울 마포구 성암로 189 중소기업DMC타워 1층,37.5767302,126.8978768
어로드커피,디지털미디어시티역,4.6,313,"서울 마포구 성암로15길 74 지하1층, 1층",37.56826700000001,126.9144681
투오브어스,디지털미디어시티역,4.6,44,서울 은평구 증산로3길 5-5,37.5805273,126.905333
일디오커피 상암점,디지털미디어시티역,4.5,74,서울 마포구 성암로 211-3,37.5781866,126.8961406
코테슬로,디지털미디어시티역,4.9,105,서울 마포구 월드컵북로42다길 32 2층,37.5763037,126.8967253
메가MGC커피 수색자이점,디지털미디어시티역,3.6,22,서울 은평구 수색로 217 DMC자이1단지 1층 110~111호,37.5795921,126.8987303
구움소리,디지털미디어시티역,4.6,133,"서울 마포구 월드컵북로44길 57-12 1,2층",37.5768254,126.89401
스타벅스 상암DMC점,디지털미디어시티역,4.3,61,"서울 마포구 월드컵북로 375 DMC이안오피스텔1단지 102,202호",37.5770598,126.8913944
매머드익스프레스 상암DMC점,디지털미디어시티역,4.2,12,서울 마포구 성암로13길 37 1-3층,37.57649960000001,126.8973243
커피빈 상암SBS미디어센터점,디지털미디어시티역,4.1,25,서울 마포구 상암산로 82 SBS프리즘타워 1층,37.579683,126.8927292
탐앤탐스 DMC점,디지털미디어시티역,2.9,22,서울 은평구 수색로 195 1-2층,37.5785705,126.9006837
스타벅스 상암MBC점,디지털미디어시티역,4.0,57,서울 마포구 성암로 267 MBC신사옥 C1 경영센터,37.5811662,126.8907777
메가MGC커피 디지털미디어시티역점,디지털미디어시티역,4.0,11,서울 마포구 성암로13길 36 1층,37.5765578,126.897109
커피아람빈스 로스터리 카페 상암본점,디지털미디어시티역,4.6,12,서울 마포구 월드컵북로48길 57 1층,37.5780119,126.8964886
이디야커피 상암한샘점,디지털미디어시티역,3.7,10,서울 마포구 성암로13길 58 1층,37.575698,126.8977264
잉클링,가락시장역,4.4,53,서울 송파구 양재대로60길 3-5 보우빌딩 1층,37.4987893,127.116878
설빙 가락시장역점,가락시장역,3.2,70,서울 송파구 중대로 109 2층,37.4938344,127.1204982
페이지,가락시장역,4.1,121,서울 송파구 동남로4길 35 자양빌딩 1층 101호,37.4871093,127.1250946
스타벅스 가락시장역점,가락시장역,3.6,57,서울 송파구 중대로 121,37.49441849999999,127.1215763
빽다방 가락시장역점,가락시장역,3.7,14,서울 송파구 송파대로28길 27 성원상떼빌 102동 101호,37.495064,127.1204364
커피랑도서관 가락센터점,가락시장역,3.8,33,서울 송파구 송이로 83 우송빌딩 5층,37.4986214,127.1204775
스타벅스 가락본동점,가락시장역,4.4,54,서울 송파구 송파대로30길 13,37.4948581,127.1188127
스타벅스 올림픽훼미리점,가락시장역,4.0,20,서울 송파구 중대로 68 훼미리 샤르망 1층,37.4915498,127.1164282
호이안로스터리 1호점,가락시장역,4.2,162,서울 송파구 법원로 128 SKV1 GL빌딩 B동 115호,37.4816698,127.1206971
스타벅스 문정로데오점,가락시장역,2.9,47,서울 송파구 동남로 141,37.4918583,127.1263194
메가MGC커피 문정테라타워점,가락시장역,3.1,7,서울 송파구 송파대로 201 A동 132호,37.4969143,127.1121343
스타벅스 문정법원로R,가락시장역,3.4,48,서울 송파구 송파대로 201,37.4969143,127.1121343
우지커피 가락시장역점,가락시장역,5.0,9,서울 송파구 송파대로28길 27 송파성원쌍떼빌 102동 102호,37.495064,127.1204364
김대기커피스쿨,가락시장역,4.8,35,"서울 송파구 중대로10길 7-1 경복빌딩 지층, 1층",37.4932344,127.1220288
커피랑도서관 가락시장역점,가락시장역,4.4,16,서울 송파구 중대로 60-6 공간빌딩 5층,37.4912409,127.1156273
플루엣,가락시장역,4.3,529,서울 송파구 동남로 102 레이102 1층,37.48939650000001,127.1228479
빌리엔젤 문정동대명사옥점,가락시장역,4.3,56,서울 송파구 법원로 135 1층,37.4816698,127.1206971
할리스 가락시장역점,가락시장역,3.4,15,서울 송파구 중대로 130 원전빌딩 1층,37.4942014,127.1226485
메가MGC커피 가락시장역점,가락시장역,1.7,16,서울 송파구 중대로9길 21 센터빌딩 1층,37.495005,127.1189189
서울팥집,가락시장역,4.3,29,서울 송파구 문정로1길 36 1층,37.4893297,127.1235373
투썸플레이스 가락시장역점,가락시장역,2.1,27,서울 송파구 중대로 113 1층,37.4940143,127.1208149
커피빈 문정역엠스테이트점,가락시장역,3.9,11,서울 송파구 법원로 114 엠스테이트 B동 지하1층 145~147호,37.4861939,127.1210687
베이글카페 문정법조단지점,가락시장역,4.6,45,서울 송파구 법원로11길 11 문정현대지지식산업센터 A동 1층 124호,37.4852654,127.1182263
스타벅스 문정역점,가락시장역,3.8,63,서울 송파구 송파대로 167,37.4969143,127.1121343
투썸플레이스 가락시장역2호점,가락시장역,1.7,3,서울 송파구 송파대로 260 제일오피스텔 1층,37.4931574,127.1188468
카페늘함께,가락시장역,5.0,6,서울 송파구 송이로23길 6,37.4949771,127.1242793
투썸플레이스 문정로데오점,가락시장역,2.2,22,서울 송파구 동남로 132 1-2층,37.4909367,127.1257418
스타벅스 문정역2번출구점,가락시장역,4.5,29,서울 송파구 문정로 1 B102~B103호,37.4935108,127.1342223
스타벅스 문정법조타운 한양타워점,가락시장역,4.5,40,서울 송파구 법원로11길 12,37.4816698,127.1206971
매머드익스프레스 가락시장역점,가락시장역,3.0,10,서울 송파구 송파대로 260 제일오피스텔 1층 105호,37.4931574,127.1188468
식물학,신사역,3.4,322,서울 강남구 강남대로154길 33 신사모던빌딩 1층 101호,37.5183745,127.021666
당옥,신사역,3.6,323,서울 강남구 강남대로162길 22 1층 101호,37.5201074,127.0204487
아임뮤트,신사역,4.4,138,서울 강남구 논현로157길 36 1층,37.52193370000001,127.0251714
마일스톤커피,신사역,4.5,1142,서울 강남구 논현로159길 49 1층,37.521849,127.0243312
테일러커피 신사점,신사역,4.3,465,서울 강남구 강남대로160길 31 1층,37.5201703,127.0212129
에이커스,신사역,3.5,127,서울 강남구 도산대로17길 30 1층,37.5206758,127.0243124
카페413프로젝트 신사점 노이에 아트멍,신사역,4.3,71,서울 강남구 도산대로23길 19,37.5202536,127.0259185
스타벅스 신사역점,신사역,4.0,92,서울 강남구 도산대로 108 렉스타워 1층,37.5162574,127.0206194
스타벅스 도산가로수길점,신사역,4.1,52,서울 강남구 도산대로 134 2층,37.5173244,127.0234197
나따오비까 신사점,신사역,3.8,339,서울 강남구 압구정로2길 37 1층,37.5193675,127.0206874
듀자미,신사역,2.9,487,서울 강남구 도산대로11길 28 1층,37.519367,127.0225811
수목금토카페,신사역,3.8,391,서울 강남구 강남대로136길 63 1층,37.5145296,127.0254851
코드이스케이프 가로수길점,신사역,5.0,25,서울 강남구 가로수길 14 5층,37.5188408,127.0234078
따우전드 신사점,신사역,4.2,387,서울 강남구 강남대로162길 36 1층 101호,37.5205937,127.0214074
르사이트,신사역,3.7,183,서울 강남구 도산대로11길 22 1층,37.5188771,127.0226683
카페키츠네 서울,신사역,3.9,184,서울 강남구 가로수길 23,37.5195787,127.0227843
메가MGC커피 가로수길점,신사역,4.8,13,서울 강남구 가로수길 19 1층,37.5191811,127.0229641
스타벅스 강남대로신사점,신사역,3.3,42,서울 서초구 강남대로 595,37.5148446,127.0194574
빽다방 빵연구소 신사사거리점,신사역,3.6,198,서울 서초구 강남대로 605 휴먼타워 1층 102호,37.515763,127.0191828
플라워베이커리 가로수길점,신사역,3.7,386,서울 강남구 압구정로2길 45 1층,37.5189515,127.0210997
스타벅스 논현역점,신사역,3.7,73,서울 서초구 강남대로 557,37.5115825,127.020595
카페로얄마카롱 신사역점,신사역,4.7,69,서울 강남구 도산대로1길 6 지하1층,37.51705889999999,127.0203886
커피휘엘,신사역,4.0,149,서울 강남구 논현로149길 62 1층,37.5169961,127.023584
소나 (휴업중),신사역,4.0,153,서울 강남구 강남대로162길 40 201호,37.5207075,127.0215947
스타벅스 가로수길점,신사역,3.1,41,서울 강남구 논현로175길 94 임도빌딩 1층,37.5232025,127.0216261
카페282,신사역,4.1,29,서울 강남구 논현로145길 46 1층,37.5167049,127.0254893
소르비,신사역,4.6,89,서울 강남구 압구정로2길 11 1층 101호,37.5209449,127.0197276
할리스 세로수길점,신사역,2.8,38,서울 강남구 강남대로152길 41 1~3층,37.5182766,127.0226867
에이쓰리바우트커피,신사역,4.0,27,서울 강남구 강남대로154길 19 지하1층,37.517972,127.0207116
이코복스 커피스튜디오 신사점,신사역,3.4,75,서울 강남구 압구정로10길 37 지하1층,37.5211402,127.022243
인크커피 가산점,가산디지털단지역,3.9,1614,서울 금천구 가산디지털2로 127-20,37.4793059,126.87803
빽다방 가산대륭점,가산디지털단지역,3.2,19,서울 금천구 벚꽃로 298 대륭포스트타워6차 107-2호,37.4813244,126.8837789
스미다,가산디지털단지역,4.0,121,서울 금천구 벚꽃로 298 대륭포스트6차 b143호,37.4813244,126.8837789
메가MGC커피 가산리더스타워점,가산디지털단지역,2.9,36,서울 금천구 벚꽃로 286 삼성리더스타워 지하1층 B103호,37.4803075,126.8841943
스타벅스 가산케이에스점,가산디지털단지역,4.1,22,서울 금천구 벚꽃로36길 30 가산KS타워 1층,37.4807059,126.8850997
스타벅스 가산에스케이점,가산디지털단지역,3.8,61,서울 금천구 가산디지털1로 171 SKV1센터 1층,37.4806318,126.8805702
스타벅스 가산디지털점,가산디지털단지역,3.8,62,서울 금천구 가산디지털1로 168 우림라이온스밸리 B동 1층,37.479943,126.88268
스타벅스 가산디지털단지역점,가산디지털단지역,4.0,57,서울 금천구 벚꽃로 298 대륭포스트타워 6차,37.4813244,126.8837789
설빙 금천가산점,가산디지털단지역,3.0,19,서울 금천구 가산디지털2로 144 104호,37.4778193,126.8794248
투썸플레이스 가산디지털점,가산디지털단지역,3.7,52,"서울 금천구 가산디지털1로 186 제이플라츠 1층 106,106-1호",37.4817399,126.8817895
그레코로스팅컴퍼니,가산디지털단지역,4.7,15,서울 금천구 가산디지털2로 127-33 가산대명벨리온 104호,37.4784197,126.877795
할리스 가산디지털단지점,가산디지털단지역,3.5,36,서울 금천구 가산디지털1로 186 제이플라츠 1층,37.4817399,126.8817895
이디야커피 가산리더스타워점,가산디지털단지역,4.1,20,서울 금천구 벚꽃로 286 삼성리더스타워 지하 1층,37.4803075,126.8841943
바나프레소 가산디지털단지역점,가산디지털단지역,5.0,11,서울 금천구 디지털로9길 68 대륭포스트타워5차 1층,37.4809756,126.8863402
원두서점,가산디지털단지역,4.9,181,서울 금천구 서부샛길 578 1층,37.4781594,126.8769739
팀홀튼 구로하이엔드점,가산디지털단지역,3.2,87,서울 구로구 디지털로26길 5 에이스하이엔드타워1차 1층 101호,37.4815733,126.8934683
파란만잔 가산역점,가산디지털단지역,4.9,73,서울 금천구 가산디지털1로 181,37.4814161,126.880386
컴포즈커피 가산로데오점,가산디지털단지역,3.0,2,서울 금천구 디지털로9길 56 109호,37.4804174,126.8867969
메가MGC커피 가산어반워크점,가산디지털단지역,4.8,7,서울 금천구 가산디지털2로 135 1동 1층 105호,37.4800219,126.8782509
이디야커피 가산오거리점,가산디지털단지역,3.7,25,서울 금천구 가산로 155 케이디에스빌딩 1-2층,37.4788324,126.8900552
스타벅스 마리오아울렛점,가산디지털단지역,3.2,30,서울 금천구 벚꽃로 266 마리오 3관 1층,37.4784556,126.8850161
투썸플레이스 가산아울렛점,가산디지털단지역,2.7,27,서울 금천구 벚꽃로 298 1층 104호,37.4813864,126.8839177
스타벅스 가산브이타워점,가산디지털단지역,4.3,26,서울 금천구 가산디지털1로 128,37.4772198,126.8837443
빈웍스,가산디지털단지역,4.0,2,서울 금천구 가산디지털1로 181 가산W센터 1층 104호,37.4814917,126.8804951
더벤티 가산KS타워점,가산디지털단지역,5.0,6,서울 금천구 벚꽃로36길 30 1층 101호,37.4653512,126.8902337
매머드익스프레스 가산W센터점,가산디지털단지역,5.0,8,서울 금천구 가산디지털1로 181 1층 110호,37.4814161,126.880386
메가MGC커피 가산skv1센터점,가산디지털단지역,2.3,10,서울 금천구 가산디지털1로 171 1층 117호,37.4807298,126.8807007
커피사피엔스 가산어반워크점,가산디지털단지역,5.0,7,서울 금천구 가산디지털2로 135 가산어반워크1 1동 102호,37.4808798,126.8778849
할리스 가산대륭22차점,가산디지털단지역,3.3,17,서울 금천구 가산디지털1로 146 109~111호,37.4757683,126.8829928
바나프레소 가산안양천점,가산디지털단지역,2.7,8,서울 금천구 가산디지털2로 127-143 101호,37.4785906,126.8769628
테라로사 포스코센터점,삼성역,3.9,843,"서울 강남구 테헤란로 440 포스코센터 1,2층",37.5058517,127.0561069
클로리스티룸 코엑스몰점,삼성역,4.1,138,서울 강남구 영동대로 513 I109호,37.5125207,127.0588194
사푼사푼 서울 대치본점,삼성역,3.5,173,서울 강남구 영동대로 416 KT&G타워 1층,37.5064548,127.0652395
스타벅스 삼성역섬유센터R점,삼성역,3.4,90,서울 강남구 테헤란로 518,37.5074573,127.0606353
앙떼띠커피로스터리,삼성역,4.6,262,서울 강남구 영동대로 326 컬쳐랜드 타워 3층,37.5038323,127.0666296
메가MGC커피 삼성중앙점,삼성역,3.5,24,서울 강남구 영동대로85길 28 성원타워1 1층,37.5068614,127.0612484
북앤레스트,삼성역,4.5,308,서울 강남구 삼성로104길 22 1층,37.5110878,127.0564977
벨지움재즈카페,삼성역,3.9,88,서울 강남구 테헤란로83길 20 건영빌딩 지하1층,37.5087784,127.0576509
포스톤즈 삼성점,삼성역,3.8,673,서울 강남구 테헤란로103길 5 1층,37.509853,127.0640028
비마이게스트,삼성역,3.6,95,서울 강남구 테헤란로108길 11 1층,37.5087197,127.0661502
윈스커피,삼성역,3.9,195,서울 강남구 테헤란로83길 18 매직킹덤빌딩 1층,37.5086211,127.0577787
커피스미스 삼성점,삼성역,5.0,10,서울 강남구 테헤란로98길 15 1-2층,37.507379,127.0627588
스타벅스 스타필드코엑스몰 R점,삼성역,3.5,137,서울 강남구 삼성동 159-9 코엑스 A106호,37.5104643,127.0602762
테라로사 코엑스점,삼성역,3.3,296,서울 강남구 영동대로 513 1층 E003호,37.5125207,127.0588194
노티드 삼성,삼성역,3.8,823,서울 강남구 테헤란로103길 9 제일빌딩 1층,37.5100884,127.0638762
투썸플레이스 삼성도심공항점,삼성역,3.8,60,서울 강남구 테헤란로87길 35 금강타워3 1층,37.5099243,127.0577035
퍼센트아라비카 1호점,삼성역,3.6,1240,서울 강남구 삼성동 159-9 스타필드코엑스몰 별마당도서관 1층 B001호,37.5100586,127.0601188
스타벅스 삼성역점,삼성역,4.1,41,서울 강남구 테헤란로 620,37.5092048,127.0654863
언더프레셔,삼성역,3.3,192,서울 강남구 영동대로106길 37 1층,37.51422489999999,127.0640865
스템커피 코엑스점,삼성역,2.7,191,서울 강남구 영동대로 513 지하2층,37.5125207,127.0588194
스타벅스 삼성교점,삼성역,4.2,38,서울 강남구 영동대로86길 12 동남유화빌딩1층,37.5078813,127.0652928
투썸플레이스 삼성역점,삼성역,1.9,56,서울 강남구 테헤란로 520 삼안빌딩 1층,37.5078052,127.0610787
커피빈 도심공항타워점,삼성역,4.1,30,서울 강남구 테헤란로87길 36 1층 101호,37.5125207,127.0588194
커피빈 트레이드타워점,삼성역,3.7,11,서울 강남구 영동대로 511 트레이드타워 지하1층,37.51032379999999,127.0610228
오더에스프레소,삼성역,,183,서울 강남구 봉은사로82길 27 1층,37.5114642,127.0554929
노크노크,삼성역,3.1,44,서울 강남구 도곡로 521 1층,37.5000321,127.0632277
에스프레소바시 삼성점,삼성역,4.2,75,서울 강남구 봉은사로84길 32 1층,37.511254,127.0561475
컴포즈커피 삼성대치점,삼성역,4.3,5,서울 강남구 영동대로85길 20 대치3차아이파크오피스텔 1층 102-2호,37.5072422,127.0617027
센터커피 삼성점,삼성역,4.2,17,서울 강남구 영동대로96길 26 1층,37.5109292,127.0646692
스타벅스 포스코사거리,삼성역,3.1,42,서울 강남구 테헤란로 505 화진빌딩,37.5075307,127.0574271
카페413프로젝트 역삼점,강남역,4.2,506,서울 강남구 논현로97길 19-11 1층,37.5023397,127.0344731
정월,강남역,3.4,647,서울 강남구 강남대로102길 46 1층,37.5036709,127.0285951
키이스케이프 강남점,강남역,4.0,294,서울 강남구 강남대로96길 17 6층,37.5001389,127.0283996
장꼬방,강남역,4.4,425,서울 서초구 강남대로61길 27 1층,37.4983303,127.0237836
알베르,강남역,3.0,1014,서울 강남구 강남대로102길 34,37.5030677,127.0280792
썸띵어바웃커피,강남역,3.6,1399,서울 강남구 강남대로102길 30 1-3층,37.5028232,127.0278067
룸카페 바니,강남역,3.0,131,서울 강남구 강남대로96길 12 지천빌딩 3층 301호,37.4997177,127.0279918
루프808,강남역,4.2,463,서울 강남구 강남대로 470 808타워 16층,37.5043512,127.0250471
블루보틀 역삼 카페,강남역,4.0,465,서울 강남구 테헤란로 129 강남N타워 1층,37.4997777,127.0324107
코드케이 강남점,강남역,3.7,52,서울 강남구 봉은사로2길 31 지하1층,37.5027041,127.0264143
스타벅스 몬테소리점,강남역,4.3,97,서울 서초구 강남대로 399 한국몬테소리 빌딩 1층,37.49827630000001,127.026863
고양이라좋은날,강남역,4.4,181,서울 강남구 강남대로98길 28 5층,37.5008756,127.0286725
공차 강남역점,강남역,3.2,29,서울 강남구 강남대로 지하 396 강남역지하쇼핑센터 지하1층 E-37호,37.497973,127.0277184
스타벅스 강남R점,강남역,4.2,303,서울 강남구 강남대로 390 미진프라자 1층 101호,37.4978461,127.0286372
가배도 신논현점,강남역,3.4,605,서울 강남구 강남대로110길 13 호림빌딩 2-3층,37.5040964,127.0258517
빌리엔젤 강남역점,강남역,2.9,179,서울 강남구 테헤란로1길 48 강남ELS빌딩 1층,37.5014631,127.0269828
커피빈 강남역세계빌딩점,강남역,4.2,22,서울 서초구 서초대로73길 12 1층,37.4985905,127.0258499
브라운홀릭,강남역,3.3,211,서울 강남구 강남대로98길 25 1층,37.5010975,127.0286613
어퍼앤언더,강남역,3.0,1287,"서울 강남구 강남대로102길 28 1, 2, 지하 1층",37.5027307,127.0277254
평화다방 강남역점,강남역,2.6,444,서울 강남구 강남대로94길 10 K스퀘어 2층,37.4991618,127.0281867
할리스 강남역점,강남역,3.1,139,서울 강남구 강남대로 402 시계탑빌딩 1층,37.498768,127.0277985
비트포비아 강남던전점,강남역,3.7,741,서울 강남구 강남대로84길 33 대우디오빌플러스 지하1층 111호,37.497514,127.0310602
타짜도르 강남점,강남역,3.5,192,서울 서초구 서초대로77길 61 1층,37.5024648,127.0236722
쉼스토리,강남역,4.4,92,서울 강남구 역삼로3길 17 혜진빌딩 3층,37.4946226,127.031054
스타벅스 강남대로점,강남역,4.5,86,서울 강남구 강남대로 456 한석타워 2층 1-2호,37.5030912,127.0255689
팀홀튼 신논현역점,강남역,3.1,1203,서울 강남구 강남대로 476 1층,37.5048971,127.0247797
커피빈 강남역먹자골목점,강남역,3.8,51,서울 강남구 테헤란로1길 29 1-3층,37.5001427,127.0273065
겟썸커피 다운스테어즈,강남역,3.3,321,서울 강남구 봉은사로6길 30 지하1층,37.5030831,127.0272515
크리에잇쿠키 역삼점,강남역,4.2,130,서울 강남구 테헤란로25길 36 2층,37.5029516,127.0351193
그레이스케일커피,강남역,3.5,96,서울 강남구 강남대로102길 38,37.5032534,127.0282395
고양이정원,방화역,2.7,281,서울 강서구 개화동로19길 18 1층,37.5756613,126.8031136
더팬1913,방화역,5.0,13,서울 강서구 금낭화로17길 9 1층,37.5751332,126.8110558
설빙 서울방화점,방화역,4.4,26,서울 강서구 금낭화로 145 에어뷰21-1오피스텔 2층 208~215호,37.5783042,126.8127968
