name,category,region,score,review,value,price,address,latitude,longitude
밥플러스,한식,서촌,4.2,104,19.546633470661597,10500,서울 종로구 옥인길 9 1층 (우)03037,37.5808819,126.967756
The94,이탈리안,서촌,3.9,99,17.960163725353556,19750,서울 종로구 자하문로10길 10-32 1층 (우)03044,37.5789832,126.9719689
사발,한식,서촌,3.5,384,20.836351670007247,16750,서울 종로구 사직로8길 34 경희궁의아침 3단지 1층 142호 (우)03174,37.5735289,126.9721203
대충유원지 인왕산,카페,서촌,3.7,374,21.92962629609052,7000,서울 종로구 필운대로 46 무목적빌딩 4층 (우)03036,37.5800431,126.9688155
두오모 북스앤쿡스,이탈리안,서촌,3.9,160,19.817477023439405,43500,서울 종로구 자하문로16길 5 1층 (우)03042,37.5816557,126.9715615
테라로사 광화문점,커피전문점,서촌,4.0,355,23.49972292340812,5700,서울 종로구 종로1길 50 더케이트윈타워 B동 1층 (우)03142,37.574708,126.979549
화목순대국 광화문1호점,순대,서촌,3.9,447,23.80869360641844,15500,서울 종로구 새문안로5길 11 1층 (우)03182,37.57119,126.9747387
도취,한식,서촌,4.4,316,25.339167805060036,23500,서울 종로구 옥인길 23-6 지하1층 101호 (우)03037,37.5802493,126.9673793
효자동초밥,"초밥,롤",서촌,3.2,242,17.577796618689757,19000,서울 종로구 자하문로 14 1층 (우)03044,37.5773886,126.9724395
능라밥상,한식,서촌,3.7,133,18.12200725981837,32000,서울 종로구 사직로2길 14 (우)03026,37.5729714,126.9639588
코피티암커피 경복궁점,카페,서촌,3.5,147,17.490242958174402,4950,서울 종로구 자하문로4길 7 (우)03044,37.5774028,126.9726376
사직커피,카페,서촌,4.5,173,23.21574884646538,6900,"서울 종로구 사직로 49-4 1, 2층 (우)03028",37.5738163,126.9650656
내자상회,카페,서촌,4.0,424,24.20835667569767,8250,서울 종로구 사직로10길 3 1층 (우)03169,37.5757892,126.9704987
김진목삼 2호점,"육류,고기",서촌,4.6,304,26.313434172394093,18666,서울 종로구 자하문로1가길 9 1층 (우)03041,37.5769438,126.9718793
광화문한옥집,한식,서촌,2.9,123,13.978816540254607,34250,서울 종로구 새문안로5가길 7 세종클럽 지하1층 (우)03173,37.57274049999999,126.9740251
고가빈커리하우스 광화문본점,인도음식,서촌,3.7,4015,30.702754147074792,14775,서울 종로구 경희궁2길 7 3층 (우)03175,37.5728735,126.9709678
평안도만두집,한식,서촌,4.0,179,20.77182740356084,26000,서울 종로구 새문안로3길 30 대우복합빌딩 지하1층 104-105호 (우)03173,37.5727748,126.9732574
광화문집,"찌개,전골",서촌,2.8,195,14.778721045845446,7500,서울 종로구 새문안로5길 12 (우)03183,37.570892,126.9754776
통의동단팥,카페,서촌,4.4,185,22.99328536433809,8875,서울 종로구 자하문로 20-1 (우)03044,37.5779575,126.9722402
아시안쿠진 경복궁점,태국음식,서촌,4.1,105,19.120100285859472,13500,서울 종로구 자하문로1길 7-1 (우)03041,37.5764731,126.971938
풍년옥,설렁탕,서촌,4.1,99,18.881197762551174,13250,서울 종로구 새문안로7길 26 1층 (우)03183,37.5714052,126.9751259
목원의서촌가락,국수,서촌,3.9,96,17.841372816163194,6500,서울 종로구 자하문로7길 59 1층 (우)03036,37.57987680000001,126.9691965
고트델리 서촌,양식,서촌,4.0,1520,29.30849316903717,10375,서울 종로구 필운대로5가길 13 1층 (우)03037,37.5799201,126.9682358
황생가칼국수,칼국수,서촌,3.6,1602,26.56667574939439,12750,서울 종로구 북촌로5길 78 (우)03053,37.5800955,126.9806437
활짝핀메밀 본점,한식,서촌,3.1,149,15.532969411698392,9000,서울 종로구 자하문로 38 1층 (우)03044,37.5793736,126.971631
스쿠퍼젤라또,아이스크림,서촌,4.6,255,25.507816244605984,11875,서울 종로구 자하문로7길 10 1층 (우)03040,37.5783821,126.971187
별미곱창,"곱창,막창",서촌,4.5,247,24.81042935774242,14000,서울 종로구 자하문로1길 50 (우)03041,37.5769254,126.9697077
뼈탄집,"육류,고기",서촌,3.6,2196,27.701453060584594,17750,서울 종로구 자하문로1길 13 1-2층 (우)03041,37.5764175,126.9716688
까사이태리아,이탈리안,서촌,3.6,684,23.505907817744013,13250,서울 종로구 자하문로8길 10 1층 (우)03044,37.5787247,126.9723833
원조정할머니 기름떡볶이,떡볶이,서촌,3.6,113,17.050314414220185,8500,서울 종로구 자하문로11길 40 통인시장 (우)03036,37.5805961,126.9701296
이도림 블로트커피X베이크,카페,서촌,4.8,500,29.83970928520735,7250,서울 종로구 자하문로 43 1층 (우)03036,37.5799361,126.971078
만나분식,분식,서촌,3.4,171,17.50148122116574,4625,서울 종로구 필운대로1길 4 1층 (우)03039,37.5773634,126.9690974
평가옥 광화문점,냉면,서촌,3.1,124,14.967772585637135,32250,서울 종로구 새문안로5길 19 로얄빌딩 지하1층 (우)03173,37.571988,126.9743281
갓덴스시 강남점,"초밥,롤",강남역,4.1,885,27.82553949748083,3200,서울 강남구 테헤란로 109 강남제일빌딩 1층 (우)06134,37.498794,127.0289942
마녀주방 강남점,이탈리안,강남역,3.8,464,23.33974214123195,10750,"서울 강남구 강남대로94길 9 크리스탈빌딩 지하1,지하2층 (우)06129",37.4901285,127.0343273
고메램 강남점,"육류,고기",강남역,4.0,688,26.140965084054635,29750,서울 서초구 강남대로 359 대우도씨에빛2차 지하1층 (우)06621,37.49475899999999,127.0285943
노랑저고리 강남점,한정식,강남역,3.6,468,22.142169966406605,27000,서울 서초구 서초대로73길 9 타임빌딩 5층 (우)06616,37.4983105,127.0252308
창고43 강남점,"육류,고기",강남역,3.4,349,19.91697272524376,53500,서울 강남구 강남대로 362 대륭강남타워 지하1층 (우)06241,37.4953858,127.0293408
고래불 역삼본점,회,강남역,3.7,1613,27.32994214067061,76750,서울 강남구 논현로79길 62 1층 (우)06239,37.4963219,127.034042
해담채 강남점,한정식,강남역,4.0,126,19.376748345834365,38000,서울 강남구 논현로85길 70 역삼823빌딩 지하1층 (우)06234,37.4976831,127.0324384
빌즈 강남,양식,강남역,3.2,561,20.260805919659813,11000,서울 강남구 테헤란로 142 아크플레이스 2층 (우)06236,37.4997187,127.0348982
모범갈빗살 강남역본점,"육류,고기",강남역,4.4,218,23.711915611192605,30250,서울 서초구 서초대로73길 40 1층 104호 (우)06612,37.5009346,127.0245823
하이디라오 강남점,샤브샤브,강남역,4.1,1462,29.881802044182507,14450,서울 서초구 서초대로77길 54 서초W타워 2층 (우)06611,37.5025435,127.0247168
농민백암순대 강남직영점,순대,강남역,4.6,1232,32.739145314555984,19500,서울 강남구 역삼로3길 20-4 1층 (우)06243,37.4949208,127.0314964
로리스더프라임립,"스테이크,립",강남역,3.8,456,23.273796885397978,93000,서울 서초구 서초대로 411 GT타워 3층 (우)06615,37.4978195,127.026207
베트남이랑,베트남음식,강남역,3.6,808,24.104876101410568,11125,서울 서초구 서초대로77길 15 대경빌딩 지하1층 (우)06615,37.4989899,127.026209
땀땀 본점,베트남음식,강남역,3.6,2417,28.046505712229056,13250,서울 강남구 강남대로98길 12-5 1층 (우)06129,37.5004018,127.0279808
한성양갈비양꼬치 강남점,양꼬치,강남역,3.6,101,16.649902127823374,44500,서울 강남구 강남대로78길 25 (우)06240,37.4954581,127.031263
을밀대 강남점,냉면,강남역,3.6,521,22.5276033163775,42375,서울 강남구 테헤란로4길 46 지하1층 (우)06241,37.4953995,127.030406
장인닭갈비 강남점,닭요리,강남역,3.5,3034,28.062883462227596,33000,서울 강남구 테헤란로1길 19 지하 1층 (우)06134,37.4996075,127.0275466
맥도날드 강남2호점,패스트푸드,강남역,2.8,203,14.890735982763804,0,서울 강남구 테헤란로 107 메디타워 2층 (우)06134,37.4987079,127.0286602
만원수산,회,강남역,3.8,349,22.26014598703714,46750,서울 서초구 서초대로77길 37 서초월드상가 3층 302호 (우)06612,37.5009881,127.02509
강남진해장,"찌개,전골",강남역,3.3,767,21.924506119387317,25000,서울 강남구 테헤란로5길 11 유빌딩 1층 (우)06134,37.4995267,127.0292602
삼성각,중국요리,강남역,2.9,184,15.13903189272714,13500,서울 서초구 서초대로78길 42 2층 (우)06626,37.4940025,127.028354
쉐이크쉑 강남대로점,패스트푸드,강남역,3.3,683,21.542261128154415,8900,서울 서초구 강남대로 421 삼영빌딩 1-2층 (우)06614,37.5000812,127.0261769
아실라,술집,강남역,3.4,212,18.228393363412046,39225,서울 강남구 강남대로98길 16 파빌리온빌딩 지하1층 (우)06129,37.5007047,127.0280292
카페413프로젝트 역삼점,카페,강남역,4.2,506,26.159746215082972,19300,서울 강남구 논현로97길 19-11 1층 (우)06131,37.5023397,127.0344731
초선과여포 본점,중국요리,강남역,4.0,281,22.567628283752455,18875,서울 서초구 서초대로78길 44 2층 (우)06626,37.493752,127.0284737
자매수산 본점,회,강남역,2.9,604,18.57516252828944,30000,서울 서초구 사평대로56길 12 정경빌딩 1층 (우)06609,37.5029198,127.0230908
일일향 강남3호점,중국요리,강남역,3.0,142,14.888533890779721,23750,서울 서초구 서초대로78길 22 홍우빌딩 3층 (우)06621,37.49582789999999,127.0273532
원조원주추어탕 강남본점,추어,강남역,3.5,214,18.797233098446817,20250,서울 강남구 강남대로110길 6 (우)06123,37.5033407,127.0262873
오목집 역삼점,"족발,보쌈",강남역,3.1,56,12.533458930287106,32750,"서울 강남구 강남대로84길 28 청송빌딩 2,3층 (우)06240",37.4969697,127.0309307
을밀대컵냉면 역삼점,냉면,강남역,2.8,251,15.482401445031984,15750,서울 강남구 논현로85길 52 역삼푸르지오시티 207호 (우)06235,37.498056,127.0338646
뽕족 강남역본점,"족발,보쌈",강남역,3.6,343,21.026309966544233,48500,서울 강남구 테헤란로4길 15 메가시티오피스텔 1층 102~104호 (우)06233,37.4973943,127.0302323
이자카야 공감 강남역점,일본식주점,강남역,2.7,276,15.184847266705814,77750,서울 서초구 강남대로65길 7 2층 (우)06614,37.50027559999999,127.0253266
청류벽,국수,강남역,3.2,629,20.626303422033853,41000,서울 서초구 서초대로74길 29 1층 105호 (우)06621,37.4949424,127.0274216
정월,카페,강남역,3.4,647,22.01122836759773,6125,서울 강남구 강남대로102길 46 1층 (우)06128,37.5036709,127.0285951
조양관,한정식,강남역,3.0,657,19.46761479397595,36250,"서울 서초구 서초대로74길 29 서초파라곤오피스텔 1층, 지하1층 (우)06621",37.4949048,127.027432
하우마라탕,중식,강남역,3.5,1758,26.153752606581453,5275,서울 강남구 강남대로94길 23 2층 (우)06129,37.4997686,127.0291746
일편등심 강남,"육류,고기",강남역,4.4,1191,31.1669065295513,76000,서울 강남구 테헤란로1길 20 지하1층 (우)06129,37.4996677,127.0278325
이자카야나무 강남3호점,일본식주점,강남역,3.4,110,16.012402684461936,25875,서울 서초구 서초대로75길 23 (우)06614,37.4997717,127.0253149
대려도,중국요리,강남역,3.8,160,19.309336586940958,20750,서울 강남구 역삼로 118 2층 (우)06251,37.4933484,127.0320347
백억하누 강남본점,"육류,고기",강남역,4.5,455,27.551217642814738,98750,"서울 강남구 테헤란로5길 29 1,2층 (우)06129",37.5004753,127.0287812
어거스트힐 강남점,양식,강남역,4.0,2626,31.49439115874216,24375,서울 강남구 강남대로106길 25 1층 (우)06124,37.5033848,127.0276108
왕스펍,"호프,요리주점",강남역,3.5,261,19.489205763163838,15700,서울 강남구 강남대로98길 11 1층 (우)06129,37.5008831,127.027485
참치공방 강남점,참치회,강남역,3.9,345,22.801111222725126,36500,서울 강남구 강남대로78길 18 2층 (우)06242,37.4950224,127.0308927
고메스시,"초밥,롤",강남역,3.6,380,21.394077750456123,11625,서울 강남구 테헤란로1길 26 2층 (우)06129,37.5000079,127.0276743
주나수산,회,강남역,2.7,328,15.649355927066505,63900,서울 서초구 서초대로77길 45 실버타운오피스텔 1층 101~104호 (우)06612,37.5015158,127.0248279
키이스케이프 강남점,테마카페,강남역,4.0,294,22.74790142535928,0,서울 강남구 강남대로96길 17 6층 (우)06129,37.5001389,127.0283996
장꼬방,디저트카페,강남역,4.4,425,26.639533123585235,6150,서울 서초구 강남대로61길 27 1층 (우)06616,37.4983303,127.0237836
신도세기 강남역점,"육류,고기",강남역,3.4,187,17.803902673621828,10750,서울 서초구 서초대로78길 22 홍우빌딩 3층 (우)06621,37.49582789999999,127.0273532
육전식당 4호점,"육류,고기",강남역,4.2,300,23.969863111945276,17000,서울 강남구 테헤란로8길 11-4 신도빌딩 1층 (우)06234,37.4980675,127.0319928
알베르,카페,강남역,3.0,1014,20.767931674427665,7750,서울 강남구 강남대로102길 34 (우)06128,37.5030677,127.0280792
요멘야고에몬 강남점,퓨전일식,강남역,3.4,808,22.76571631799887,15000,서울 서초구 서초대로77길 7 서초빌딩 1층 (우)06615,37.499183,127.0260931
파크루안 역삼점,중식,강남역,3.6,186,18.83199102067651,44000,서울 강남구 논현로 430 아세아빌딩 지하1층 (우)06223,37.4990701,127.0383674
대우부대찌개,"찌개,전골",강남역,3.8,789,25.353725192752055,31250,서울 강남구 테헤란로25길 34 1층 (우)06131,37.5027556,127.0352544
썸띵어바웃커피,디저트카페,강남역,3.6,1399,26.07921905617206,6250,서울 강남구 강남대로102길 30 1-3층 (우)06128,37.5028232,127.0278067
룸카페 바니,테마카페,강남역,3.0,131,14.648405767759112,0,서울 강남구 강남대로96길 12 지천빌딩 3층 301호 (우)06129,37.4997177,127.0279918
루프808,카페,강남역,4.2,463,25.787515119350275,32000,서울 강남구 강남대로 470 808타워 16층 (우)06123,37.5043161,127.0250435
오무라안,"돈까스,우동",강남역,3.5,155,17.67449602537338,11000,서울 강남구 논현로79길 66 (우)06239,37.4968665,127.0331885
우동명가 기리야마본진,"돈까스,우동",강남역,3.8,486,23.51540366771384,24250,서울 강남구 강남대로84길 23 한라클래식 지하1층 (우)06233,37.4971347,127.0303771
일품각양꼬치훠궈 역삼동점,양꼬치,강남역,2.9,80,12.743902548550073,15000,서울 강남구 강남대로96길 18 지하 1층 (우)06129,37.4998653,127.0284812
블루보틀 역삼 카페,커피전문점,강남역,4.0,465,24.576742536502582,5600,서울 강남구 테헤란로 129 강남N타워 1층 (우)06133,37.4997777,127.0324107
큰물참치 강남점,참치회,강남역,4.0,176,20.704598930295315,70750,서울 강남구 테헤란로2길 27 패스트파이브빌딩 1층 102호 (우)06241,37.4965546,127.0296354
코드케이 강남점,테마카페,강남역,3.7,52,14.690080080142852,0,서울 강남구 봉은사로2길 31 지하1층 (우)06123,37.5027041,127.0264143
덕자네방앗간 강남본점,분식,강남역,2.9,431,17.59843420590792,4000,"서울 서초구 서초대로77길 62 강남역1차 아이파크 1층 101,102호 (우)06611",37.5027479,127.023912
봉우이층집,"육류,고기",강남역,3.8,718,24.99587315933998,18500,서울 강남구 봉은사로18길 76 2층 (우)06128,37.5017923,127.0273977
메이탄 강남점,중국요리,강남역,3.6,124,17.381929454288287,21750,서울 서초구 서초대로73길 54 서초동오피스텔 2층 210~214호 (우)06611,37.50204430000001,127.0240125
개성집,삼겹살,강남역,3.0,78,13.108343557401064,17000,서울 강남구 봉은사로1길 6 (우)06120,37.5052631,127.0252433
스타벅스 몬테소리점,커피전문점,강남역,4.3,97,19.71536015828346,6500,서울 서초구 강남대로 399 한국몬테소리 빌딩 1층 (우)06615,37.4982126,127.0268238
아트몬스터 강남역점,"호프,요리주점",강남역,4.1,424,24.81356559259011,2377,서울 강남구 테헤란로1길 28-3 1-2층 (우)06129,37.5004478,127.0276366
돝고기506,삼겹살,강남역,3.5,494,21.715952168990416,19750,서울 강남구 테헤란로 145 지하1층 (우)06132,37.5008,127.0351565
신동궁감자탕 역삼직영점,감자탕,강남역,3.3,1359,23.81029192980932,30000,서울 강남구 테헤란로10길 21 (우)06234,37.4983679,127.0323848
진대감 역삼점,"육류,고기",강남역,4.1,711,26.929119436789097,54250,서울 강남구 봉은사로30길 75 1층 (우)06140,37.5027643,127.0371861
유즈라멘 만리동점,일본식라면,서울역,4.3,1749,32.109695587745506,12500,서울 중구 만리재로 217 경김회관 1층 (우)04508,37.5568297,126.9681928
태향,중국요리,서울역,3.3,509,20.573555394870624,9750,서울 용산구 후암로57길 3-10 1-2층 (우)04324,37.5531509,126.974656
서울부띠끄,양식,서울역,3.2,539,20.133021246586626,18100,서울 중구 만리재로 209-1 (우)04508,37.5561169,126.9682177
루싱,중식,서울역,3.3,118,15.771107527268047,8500,서울 중구 한강대로 416 서울스퀘어 지하1층 27-2호 (우)04637,37.5554652,126.9737482
국민회관,삼겹살,서울역,3.8,409,22.861397206853745,13500,서울 중구 만리재로 209-2 1층 1호 (우)04508,37.5561984,126.9680887
두툼,"육류,고기",서울역,3.9,655,25.296027076881945,18000,서울 중구 중림로 10 삼성사이버빌리지 3동 1층 105호 (우)04502,37.5587231,126.9650687
가메골손왕만두 남대문본점,분식,서울역,4.1,819,27.50814779505902,4500,서울 중구 남대문시장4길 42 1층 (우)04528,37.5583674,126.9771207
베리키친,퓨전요리,서울역,3.7,334,21.512282967752746,24000,서울 중구 만리재로 205 1층 (우)04508,37.5558125,126.9679751
돈오리,오리,서울역,4.0,182,20.837944611365685,10500,서울 용산구 한강대로102길 3 1층 (우)04334,37.54995419999999,126.9723102
도동집,퓨전한식,서울역,3.0,551,18.940644138831285,12000,서울 용산구 후암로48길 1 지하1층 (우)04326,37.5528883,126.9768823
공일부엌,한식,서울역,2.9,255,16.08101458899073,21000,서울 중구 만리재로 209 1-2층 (우)04508,37.5560544,126.9681812
복성각 서울역점,중국요리,서울역,2.9,87,12.9842767619868,9500,서울 중구 통일로 10 연세대학교세브란스빌딩 지하1층 (우)04527,37.5571284,126.9737732
풍문고기집,"육류,고기",서울역,2.8,239,15.345788985357574,55750,서울 중구 세종대로2길 6-1 1층 (우)04527,37.5576204,126.973684
만리재비스트로,양식,서울역,3.6,419,21.74491696059869,19500,서울 중구 만리재로 201 1층 (우)04508,37.5556156,126.9678417
팀홀튼 숭례문그랜드센트럴점,카페,서울역,3.8,353,22.30332826990834,5750,서울 중구 세종대로 14 L층 (우)04527,37.557877,126.9743793
도우스 서울로점,피자,서울역,3.9,98,17.9209674155249,22300,서울 중구 중림로 50-1 SKY1004빌딩 1층 101호 (우)04508,37.5570675,126.9681823
해랑스시,"초밥,롤",서울역,4.0,366,23.621447392218283,20250,서울 중구 통일로 10 연세재단세브란스빌딩 지하1층 B1-23호 (우)04527,37.5571284,126.9737732
이이네,일본식라면,서울역,4.1,601,26.241055525766164,13250,서울 용산구 소월로2길 37 1층 (우)04326,37.55327339999999,126.9767174
동강나루터,"매운탕,해물탕",서울역,4.4,127,21.348933161246315,21250,서울 중구 세종대로1길 6 1층 (우)04512,37.5582406,126.9730086
서령,냉면,서울역,4.4,828,29.5689686825953,14500,서울 중구 소월로 10 단암타워 1층 (우)04527,37.5585441,126.9754628
도마 중림점,한식,서울역,4.1,357,24.11018524424287,31250,서울 중구 중림로 31 1층 (우)04506,37.5583505,126.9671563
청운숯불갈비,갈비,서울역,4.5,40,16.711074300169386,26500,서울 용산구 청파로 383-8 1층 (우)04300,37.55414440000001,126.9684864
일미장어,장어,서울역,4.3,121,20.657290492353003,27500,서울 용산구 후암로57길 35-15 지하1층 (우)04324,37.5521381,126.9744069
부원면옥,냉면,서울역,3.4,661,22.08390289018583,12875,서울 중구 남대문시장4길 41-6 부원상가 2층 (우)04529,37.558436,126.9776097
파이브가이즈 서울역점,햄버거,서울역,3.0,1437,21.813025614842978,15400,서울 중구 한강대로 405 2층 (우)04509,37.5562878,126.9694414
호수집 원조닭꼬치,닭요리,서울역,3.6,622,23.164367467634833,28000,서울 중구 청파로 443 (우)04506,37.5588543,126.9674934
연희셀프민물장어,장어,서울역,4.5,32,15.73428402659916,15750,서울 용산구 후암로57길 35-6 1층 (우)04324,37.5518352,126.974298
진주회관,국수,서울역,3.3,2725,26.104949020446373,12250,서울 중구 세종대로11길 26 1층 (우)04513,37.5623833,126.974488
도쿄스테이크 서울스퀘어점,"스테이크,립",서울역,3.4,1051,23.658724537212027,8900,서울 중구 한강대로 416 서울스퀘어 지하1층 (우)04637,37.5554652,126.9737482
순식당,일식,서울역,3.6,120,17.264845964148268,30000,서울 용산구 후암로 83 2층 (우)04324,37.5530905,126.9761265
스타벅스 서울역동자동점,커피전문점,서울역,4.0,44,15.226649959081278,6500,서울 용산구 한강대로 372 KDB생명타워 지하1층 (우)04323,37.5515841,126.9728797
조조칼국수 시청점,칼국수,서울역,4.3,1296,30.82157949256071,11333,서울 중구 세종대로11길 27 1층 (우)04513,37.5620483,126.9743115
해담채 시청점,한정식,서울역,3.3,110,15.5414496643307,38000,서울 중구 칠패로 37 HSBC빌딩 지하 1층 (우)04511,37.5600634,126.9731108
임옥정,"육류,고기",서울역,4.0,14,10.83220080440884,14000,서울 용산구 한강대로 359-2 1층 (우)04320,37.550509,126.9717288
야래향,중국요리,서울역,3.6,199,19.07394251957293,17500,서울 중구 퇴계로10길 14 (우)04634,37.5586944,126.9801725
삼수갑산,"육류,고기",서울역,3.1,82,13.698405884169455,30000,서울 중구 세종대로4길 25 이프라자 1층 101호 (우)04527,37.5579028,126.9752984
만리199,"호프,요리주점",서울역,4.1,150,20.570847330941188,17125,서울 중구 만리재로 199 1층 (우)04508,37.5554648,126.9677168
농민백암순대 시청직영점,순대,서울역,4.5,1115,31.578777643235654,19500,서울 중구 남대문로1길 33 1층 (우)04526,37.5625953,126.9771645
봉래축산,갈비,서울역,4.1,262,22.845831531928834,27750,서울 중구 만리재로35길 6 (우)04508,37.5564608,126.9679325
23번지 남산돈까스 본점,"돈까스,우동",서울역,3.5,1733,26.103651550691705,11500,서울 중구 소파로 23 1층 (우)04635,37.5561316,126.9796309
남해식당,국수,서울역,3.0,141,14.867481172803782,8250,서울 중구 남대문시장4길 42-1 1층 (우)04528,37.5582882,126.9769398
충무칼국수,칼국수,서울역,4.4,252,24.346913750401093,25000,서울 용산구 한강대로104길 38 1층 (우)04333,37.5502169,126.9743695
참치공방 시청지점,참치회,서울역,4.0,242,21.972245773362193,36500,서울 중구 세종대로 64 해남빌딩 1층 (우)04526,37.5619444,126.9766667
빈공간,와인바,서울역,4.4,445,26.841403388888285,20800,서울 중구 만리재로37길 8 세방빌딩 1층 (우)04508,37.5566429,126.9679495
엘카페커피로스터스,카페,서울역,4.2,193,22.12500426806598,5333,서울 용산구 후암로 68 지하1층 1호 (우)04327,37.5519553,126.9770343
엉클조소시지 용산점,"호프,요리주점",서울역,3.4,94,15.483181431441839,15500,서울 용산구 소월로 56 1층 (우)04326,37.5548457,126.976963
일미집,감자탕,서울역,3.5,618,22.498368454396086,23250,서울 용산구 후암로 1-1 1층 (우)04335,37.54615,126.9782669
비스트로미 서울역점,이탈리안,서울역,4.0,127,19.408121055678468,25750,서울 중구 후암로 110 지하 1층 (우)04637,37.554249,126.9740104
맥도날드 서울역점,패스트푸드,서울역,2.9,174,14.977879324378192,0,서울 중구 한강대로 405 2층 110호 (우)04509,37.5562878,126.9694414
대박물갈비,갈비,서울역,4.7,324,27.183978356949765,10000,서울 중구 퇴계로4길 7 1층 (우)04634,37.5575374,126.9777293
옵튼,카페,서울역,4.5,165,23.003945047604446,4750,서울 중구 만리재로 205-1 1층 (우)04508,37.5559077,126.9680524
희락갈치,"해물,생선",서울역,3.6,767,23.917643039331622,13500,"서울 중구 남대문시장길 22-6 1,2층 (우)04528",37.5599063,126.9770883
닭칼원조집,닭요리,서울역,3.4,111,16.04289616240332,18000,서울 중구 청파로 457-1 1층 (우)04505,37.5601961,126.9678019
양미옥 남대문점,"육류,고기",서울역,4.3,88,19.3011363898482,20250,서울 중구 남대문로 27-2 1층 (우)04526,37.5613961,126.9787892
중앙식당,"해물,생선",서울역,3.9,166,19.960175868425345,10250,서울 중구 남대문시장길 22-12 1층 (우)04528,37.559797,126.9770785
석돈,"육류,고기",서울역,3.6,18,10.599980324999185,37075,서울 중구 중림로 40 2층 (우)04502,37.5576768,126.96737
통통김밥 남대문시장점,분식,서울역,4.0,183,20.859743030435943,4575,서울 중구 남대문시장2가길 6-13 1층 (우)04528,37.5591661,126.9769695
아메리칸 포 하우스,아시아음식,서울역,4.3,555,27.1793036652775,13250,서울 중구 만리재로35길 5 1층 (우)04501,37.5555315,126.967393
바스버거 후암점,햄버거,서울역,4.0,268,22.378845518407356,8900,서울 용산구 한강대로104길 32 2층 (우)04333,37.550223,126.9740529
커피앤시가렛,카페,서울역,3.9,1172,27.562547409748554,4375,서울 중구 서소문로 116 유원빌딩 17층 1706호 (우)04513,37.5627296,126.9739978
가마솥족발순대국,"족발,보쌈",서울역,4.0,214,21.48255211251065,24000,서울 용산구 후암로 62 1층 (우)04327,37.5514312,126.9771431
태극당 서울역점,"제과,베이커리",서울역,3.1,250,17.12890411130853,4625,서울 용산구 한강대로 405 3층 (우)04509,37.5523947,126.9710685
철길떡볶이,떡볶이,서울역,2.8,542,17.63190609581502,3000,서울 서대문구 충정로 35-6 (우)03737,37.5622608,126.9636492
아티제 서울스퀘어점,"제과,베이커리",서울역,3.6,68,15.242783416550136,6250,서울 중구 한강대로 416 서울스퀘어 1층 (우)04637,37.5554652,126.9737482
막내회집 본점,회,서울역,3.8,346,22.227434163798065,45000,서울 중구 남대문시장2가길 2 2층 (우)04528,37.5593779,126.9767357
강촌숯불닭갈비,닭요리,서울역,4.2,14,11.373810844629283,14500,서울 용산구 한강대로104길 63 1층 (우)04325,37.5503308,126.9758109
은호식당 남대문본점,곰탕,서울역,3.2,745,21.167121920652036,23750,서울 중구 남대문시장4길 28-4 (우)04528,37.5590028,126.9770725
연타발 서울역점,"곱창,막창",서울역,2.7,414,16.276352004622886,0,서울 중구 퇴계로 10 1층 (우)04637,37.556306,126.9744798
청년우담,"육류,고기",서울역,4.7,36,16.971314189427854,9250,서울 용산구 후암로 93 2층 (우)04324,37.5533423,126.9751213
벤티버거 서울역점,햄버거,서울역,4.3,31,14.902664382038823,6075,"서울 중구 중림로 48-1 1,2층 (우)04508",37.55726420000001,126.9682291
오공일 충정로점,한식,서울역,3.9,317,22.47200039284269,23000,서울 중구 손기정로1길 38 1~4층 (우)04503,37.5588462,126.9620563
쌀쌀맞은닭 서울역점,치킨,서울역,4.4,16,12.466138713847352,16400,서울 용산구 후암로 107 1층 (우)04323,37.5524689,126.9734
보니스피자 용산점,피자,해방촌,3.6,621,23.158584333861047,21500,서울 용산구 신흥로3길 2 1층 (우)04338,37.5411922,126.98693
르몽블랑,디저트카페,해방촌,4.0,337,23.292183581932075,5875,서울 용산구 신흥로 99-4 1층 (우)04337,37.5448885,126.9848528
더백푸드트럭 해방촌점,햄버거,해방촌,2.9,427,17.57145726718721,11975,"서울 용산구 신흥로20길 45-1 1,2층 (우)04328",37.5475016,126.9840103
해방식당,한식,해방촌,4.0,587,25.506907791594507,17750,서울 용산구 신흥로22길 5 1층 (우)04337,37.5456362,126.9846284
오랑오랑,카페,해방촌,3.7,187,19.374835262470814,4750,"서울 용산구 소월로20길 26-14 1,2층 (우)04337",37.5450844,126.9850594
모로코코카페,양식,해방촌,3.6,264,20.0870273735504,11666,서울 용산구 신흥로 34 남동연립 101호 (우)04339,37.5414636,126.987332
타자기,카페,해방촌,4.2,155,21.209395230448056,6250,서울 용산구 신흥로 97-5 2층 (우)04337,37.5452323,126.9848843
라구,"스테이크,립",해방촌,4.0,199,21.193269466192145,18250,서울 용산구 신흥로 42 1층 (우)04339,37.5421851,126.9875148
팟카파우,태국음식,해방촌,4.7,450,28.72389649566259,12750,서울 용산구 신흥로 97-6 2층 (우)04337,37.5451869,126.9848677
빌라드블루 Villa de Bleu,양식,해방촌,3.8,172,19.58250805909156,18000,서울 용산구 신흥로 30-1 1층 (우)04339,37.54117,126.9871758
눕카페&피자펍,카페,해방촌,4.1,305,23.46669891800476,10700,서울 용산구 신흥로26길 20 해방타워 5층 (우)04337,37.545082,126.9838941
